,id,company,url,industry,yrs_on_list
1387,23204,Frontline Source Group,frontline-source-group,Human Resources,2
1388,23640,Thunder Bay Builders,thunder-bay-builders,Construction,2
1389,25568,Centre Technologies,centre-technologies,IT Services,1
1390,25920,Strive Physical Therapy,strive-physical-therapy,Health,1
1391,23312,Autoshop Solutions,autoshop-solutions,Advertising & Marketing,2
1392,23810,AppNeta,appneta,Business Products & Services,2
1393,23042,BWBacon Group,bwbacon-group,Human Resources,2
1394,24883,Dfuse Technologies,dfuse-technologies,IT Services,1
1395,25125,HydroPeptide,hydropeptide,Consumer Products & Services,1
1396,26550,Oak Mortgage Group,oak-mortgage-group,Financial Services,1
1397,22982,The Millennium Group International,the-millennium-group-international,Government Services,2
1398,26402,Datum,datum,IT Services,1
1399,25632,H & F Bread Company,h-f-bread-company,Food & Beverage,1
1400,25174,Makosi,makosi,Financial Services,1
1401,23658,Arke,arke,Advertising & Marketing,2
1402,26555,Profuse Solutions,profuse-solutions,IT Services,1
1403,25738,MD Molding,md-molding,Manufacturing,1
1404,18097,Keller Williams Capital Properties,keller-williams-capital-properties,Real Estate,5
1405,23470,Goldfish Medical Staffing,goldfish-medical-staffing,Health,2
1406,26479,Affinity Group Management,affinity-group-management,Real Estate,1
1407,25970,The Talance Group,the-talance-group,Business Products & Services,1
1408,26315,eSchoolView,eschoolview,Education,1
1409,25831,Momentum Solutionz,momentum-solutionz,IT Services,1
1410,1167,QueBIT,quebit,IT Services,8
1411,17319,Varrow,varrow,IT Services,5
1412,21461,Mosquito Squad,mosquito-squad,Consumer Products & Services,4
1413,25441,Crawford Thomas Recruiting,crawford-thomas-recruiting,Human Resources,1
1414,21104,Blue Corona,blue-corona,Advertising & Marketing,3
1415,23313,R3 Strategic Support Group,r3-strategic-support-group,Government Services,2
1416,25061,Avant-Garde Solutions,avant-garde-solutions,IT Services,1
1417,21217,ScanDigital,scandigital,Consumer Products & Services,3
1418,22297,Fulton Communications,fulton-communications,Telecommunications,3
1419,21926,Summerset Professional Grills,summerset-professional-grills,Consumer Products & Services,3
1420,26019,Kord Technologies,kord-technologies,Government Services,1
1421,23444,Bell Sports Marketing,bell-sports-marketing,Retail,2
1422,26262,WOW Baking Company,wow-baking-company,Food & Beverage,1
1423,743,Medical Solutions,medical-solutions,Health,7
1424,21477,SMRC,smrc,Government Services,3
1425,24099,Box Office Ticket Sales,box-office-ticket-sales,Consumer Products & Services,2
1426,26511,Stratus Prep,stratus-prep,Education,1
1427,19831,Accurate Group,accurate-group,Real Estate,4
1428,20255,Spreadshirt,spreadshirt,Retail,4
1429,22451,Azzur Group,azzur-group,Health,3
1430,21151,ESAC,esac,Health,3
1431,26120,GSI,gsi,IT Services,1
1432,26378,Element Three,element-three,Advertising & Marketing,1
1433,26004,Strategic Wealth Partners,strategic-wealth-partners,Financial Services,1
1434,24433,A3 Communications,a3-communications,IT Services,2
1435,24814,Energy 1,energy-1,Energy,1
1436,25105,Taylor Group Insurance,taylor-group-insurance,Insurance,1
1437,21748,TSPi,tspi,IT Services,3
1438,25656,LiveLife Fashions,livelife-fashions,Consumer Products & Services,1
1439,19415,Desert Jet,desert-jet,Logistics & Transportation,4
1440,25851,Hunt Telecommunications,hunt-telecommunications,Telecommunications,1
1441,25275,G.A.S.,gas,Environmental Services,1
1442,26143,ClearShark,clearshark,IT Services,1
1443,21421,RoundTower Technologies,roundtower-technologies,IT Services,3
1444,369,Mindbody,mindbody,Software,7
1445,21429,Buildium,buildium,Software,3
1446,3824,Falcon Containers,falcon-containers,Manufacturing,6
1447,21340,Surge,surge,IT Services,3
1448,19851,Invenios,invenios,Manufacturing,4
1449,26549,Flexible Innovations,flexible-innovations,Business Products & Services,1
1450,26243,Sold Out Solutions,sold-out-solutions,Retail,1
1451,21547,FLM+,flm,Advertising & Marketing,3
1452,26213,Purch,purch,Media,1
1453,26391,Katalyst Group,katalyst-group,Human Resources,1
1454,26158,PhysAssist Scribes,physassist-scribes,Health,1
1455,811,Horizontal Integration,horizontal-integration,IT Services,6
1456,19487,Curse,curse,Media,3
1457,24652,Double Line Partners,double-line-partners,Education,1
1458,25707,Immersion Consulting,immersion-consulting,Government Services,1
1459,19740,NGP VAN,ngp-van,Software,8
1460,25986,Red Privet,red-privet,Business Products & Services,1
1461,19542,Three Wire Systems,three-wire-systems,Government Services,4
1462,25803,Daybreak IT Solutions,daybreak-it-solutions,IT Services,1
1463,25703,E-Aspire IT,e-aspire-it,IT Services,1
1464,26385,Tallwave,tallwave,Business Products & Services,1
1465,25830,Emergency Planning Management,emergency-planning-management,Government Services,1
1466,25052,H&S Resources,hs-resources,Government Services,1
1467,23990,Executech,executech,IT Services,2
1468,23742,Lief Labs,lief-labs,Health,2
1469,26301,Door To Door Organics,door-to-door-organics,Food & Beverage,1
1470,24915,KELL Partners,kell-partners,Business Products & Services,1
1471,21868,Andiamo Partners,andiamo-partners,Human Resources,3
1472,18239,Dexclusive.com,dexclusivecom,Retail,5
1473,26186,Freshpet,freshpet,Consumer Products & Services,1
1474,26561,Chartis Consulting,chartis-consulting,Government Services,1
1475,26202,Precision Precast Erectors,precision-precast-erectors,Construction,1
1476,25147,Light Efficient Design,light-efficient-design,Manufacturing,1
1477,24818,DASECO Electrical,daseco-electrical,Energy,1
1478,24551,FINFROCK,finfrock,Construction,2
1479,22417,Ticketracker,ticketracker,Software,3
1480,25688,Alta Vista Solutions,alta-vista-solutions,Engineering,1
1481,21016,Brafton,brafton,Advertising & Marketing,3
1482,23988,1st Equity Title & Closing Services,1st-equity-title-closing-services,Real Estate,2
1483,17307,Employer Flexible,employer-flexible,Human Resources,5
1484,513,iMethods,imethods,IT Services,3
1485,19593,Strategic Communications,strategic-communications,IT Services,4
1486,2084,Electrosoft Services,electrosoft-services,IT Services,5
1487,21481,Doctors Administrative Solutions,doctors-administrative-solutions,Health,3
1488,280,Strike,strike,Energy,7
1489,20335,Audacious Inquiry,audacious-inquiry,Software,4
1490,25959,Edge Partnerships,edge-partnerships,Advertising & Marketing,1
1491,23075,iDrive Logistics,idrive-logistics,Logistics & Transportation,2
1492,21744,Proxy Personnel,proxy-personnel,Human Resources,3
1493,21496,ThunderCat Technology,thundercat-technology,Software,3
1494,26206,Menchie's Frozen Yogurt,menchies-frozen-yogurt,Food & Beverage,1
1495,1887,Elwood Staffing,elwood-staffing,Human Resources,6
1496,23446,Health Catalyst,health-catalyst,Health,2
1497,23555,Continental Health Alliance,continental-health-alliance,Insurance,2
1498,26145,PriorityOne Group,priorityone-group,Health,1
1499,25089,Xpert Technologies,xpert-technologies,IT Services,1
1500,21220,BookPal,bookpal,Consumer Products & Services,3
1501,23258,Stratosphere Quality,stratosphere-quality,Manufacturing,2
1502,26270,Canary,canary,Energy,1
1503,25468,Peloton,peloton,IT Services,1
1504,19500,Tista Science and Technology,tista-science-and-technology,Government Services,4
1505,2658,SADA Systems,sada-systems,IT Services,7
1506,23234,Spot Freight,spot-freight,Logistics & Transportation,2
1507,17352,Sundia,sundia,Food & Beverage,5
1508,21893,Stimulant,stimulant,Software,3
1509,25422,Professional Consulting,professional-consulting,IT Services,1
1510,21909,Datavail,datavail,IT Services,3
1511,23804,The Royster Group,the-royster-group,Human Resources,2
1512,23435,Redhorse,redhorse,Engineering,2
1513,24875,IHRC,ihrc,Health,1
1514,26287,Celigo,celigo,Software,1
1515,26410,McWire Electric,mcwire-electric,Construction,1
1516,23597,Copious,copious,Advertising & Marketing,2
1517,9584,Walker-Miller Energy Services,walker-miller-energy-services,Energy,2
1518,23336,Zivelo,zivelo,Computer Hardware,2
1519,537,Rimm-Kaufman Group,rimm-kaufman-group,Advertising & Marketing,4
1520,23512,Spartina 449,spartina-449,Retail,2
1521,25026,Cogistix,cogistix,Software,1
1522,24886,Core Business Services,core-business-services,IT Services,1
1523,19710,United Global Technologies,united-global-technologies,IT Services,4
1524,46,Royal Buying Group,royal-buying-group,Advertising & Marketing,9
1525,2351,Litigation Services,litigation-services,Business Products & Services,4
1526,26259,MetaRetail,metaretail,Retail,1
1527,25465,Matrix Achievement,matrix-achievement,Business Products & Services,1
1528,23393,Dash Two,dash-two,Advertising & Marketing,2
1529,23355,BridgePhase,bridgephase,IT Services,2
1530,23945,Lawn Butler,lawn-butler,Construction,2
1531,23242,Integra Networks,integra-networks,Telecommunications,2
1532,25700,TargetCW,targetcw,Human Resources,1
1533,21234,Mail Shark,mail-shark,Advertising & Marketing,3
1534,22985,STAR Collaborative,star-collaborative,Human Resources,2
1535,25229,VersaTech,versatech,IT Services,1
1536,125,Headspring,headspring,IT Services,3
1537,17364,CLEAResult,clearesult,Energy,5
1538,21824,Audubon Engineering,audubon-engineering,Energy,3
1539,21390,babyganics,babyganics,Health,2
1540,21343,Benz Communications,benz-communications,Human Resources,3
1541,26127,Game Over Videogames,game-over-videogames,Retail,1
1542,26106,Network Services Solutions,network-services-solutions,Telecommunications,1
1543,24737,WDS,wds,Business Products & Services,1
1544,23515,Eating Recovery Center,eating-recovery-center,Health,2
1545,26351,La Familia Pawn & Jewelry,la-familia-pawn-jewelry,Financial Services,1
1546,23123,RAMPS International,ramps-international,IT Services,2
1547,22958,Elevate Technology Solutions,elevate-technology-solutions,IT Services,2
1548,17834,Renters Warehouse,renters-warehouse,Real Estate,5
1549,23749,Preventure,preventure,Health,2
1550,23142,Platinum Advisor Strategies,platinum-advisor-strategies,Financial Services,2
1551,24813,Custom Media Environments,custom-media-environments,Business Products & Services,1
1552,19276,PureFormulas.com,pureformulascom,Health,4
1553,26596,PulseTV,pulsetv,Retail,1
1554,24164,VAVi Sport & Social Club,vavi-sport-social-club,Consumer Products & Services,2
1555,23778,Marrick Medical Finance,marrick-medical-finance,Health,2
1556,308,WaterFilters.net,waterfiltersnet,Retail,6
1557,23521,Stearns Lending,stearns-lending,Financial Services,2
1558,25841,InquisIT,inquisit,IT Services,1
1559,23639,Walker Sands,walker-sands,Advertising & Marketing,2
1560,25221,REI Network,rei-network,Real Estate,1
1561,17351,Platinum Realty,platinum-realty,Real Estate,3
1562,25038,Grass4sale.com,grass4salecom,Retail,1
1563,24636,Precision Painting & Decorating,precision-painting-decorating,Construction,1
1564,25870,LunaMetrics,lunametrics,Business Products & Services,1
1565,26125,DXagency,dxagency,Advertising & Marketing,1
1566,23404,American Dream Home Improvement,american-dream-home-improvement,Construction,2
1567,21601,Avionte,avionte,Human Resources,3
1568,24975,Seismic Audio,seismic-audio,Retail,1
1569,26581,GWG,gwg,Insurance,1
1570,19422,ISHPI,ishpi,IT Services,4
1571,21576,DuChateau Floors,duchateau-floors,Construction,3
1572,23614,Studio Calico,studio-calico,Consumer Products & Services,2
1573,26110,Krilogy Financial,krilogy-financial,Financial Services,1
1574,23751,ERP Professionals,erp-professionals,IT Services,2
1575,21243,TDBBS,tdbbs,Consumer Products & Services,3
1576,25316,Suna Solutions,suna-solutions,Business Products & Services,1
1577,24815,Graphics & More,graphics-more,Consumer Products & Services,1
1578,21696,WebpageFX,webpagefx,Advertising & Marketing,2
1579,18845,NikSoft Systems,niksoft-systems,IT Services,3
1580,21494,Intone Networks,intone-networks,IT Services,3
1581,23593,G3 Communications,g3-communications,Media,2
1582,19372,ShopJimmy.com,shopjimmycom,Retail,4
1583,21960,Affirma,affirma,Business Products & Services,3
1584,23239,Square Root,square-root,Software,2
1585,19416,Network Solutions Provider,network-solutions-provider,Telecommunications,4
1586,26137,Bubba Brands,bubba-brands,Consumer Products & Services,1
1587,22019,The Select Group,the-select-group,Human Resources,8
1588,25945,Holst Architecture,holst-architecture,Construction,1
1589,26558,Dynamic Events,dynamic-events,Business Products & Services,1
1590,23578,Madison Logic,madison-logic,Advertising & Marketing,2
1591,25207,Creminelli Fine Meats,creminelli-fine-meats,Food & Beverage,1
1592,25272,Three Ships,three-ships,Advertising & Marketing,1
1593,25354,Blue Moon Construction,blue-moon-construction,Construction,1
1594,23129,Ustream,ustream,Media,2
1595,24620,NetProspex,netprospex,Advertising & Marketing,1
1596,26211,CapStar Bank,capstar-bank,Financial Services,1
1597,25396,Convene (New York NY),convene-new-york-ny,Business Products & Services,1
1598,26512,Washington Street Properties,washington-street-properties,Real Estate,1
1599,1337,The Nerdery,the-nerdery,Software,7
1600,23715,Copper River IT,copper-river-it,IT Services,2
1601,23188,Alego Health,alego-health,Health,2
1602,18032,First Choice Emergency Rooms,first-choice-emergency-rooms,Health,5
1603,25528,Home Base Appraisal Management,home-base-appraisal-management,Real Estate,1
1604,23652,Nine Space,nine-space,Consumer Products & Services,2
1605,26310,Nassau National Cable,nassau-national-cable,Business Products & Services,1
1606,23823,Elite Pacific Properties,elite-pacific-properties,Real Estate,2
1607,21124,School Tech Supply,school-tech-supply,Education,3
1608,21218,Driven Local,driven-local,Advertising & Marketing,3
1609,23062,InfoLob Solutions,infolob-solutions,IT Services,2
1610,21146,Resonate,resonate,Advertising & Marketing,3
1611,18215,Complete Nutrition,complete-nutrition,Health,5
1612,25426,WhenToManage,whentomanage,Retail,1
1613,25963,MattressInsider.com,mattressinsidercom,Retail,1
1614,26367,Digital Operative,digital-operative,Advertising & Marketing,1
1615,26312,AtSite,atsite,Energy,1
1616,21911,SouthEnd Exteriors,southend-exteriors,Construction,3
1617,20053,Aleva Stores,aleva-stores,Retail,4
1618,25584,i-Connect,i-connect,IT Services,1
1619,26432,Volver Holdings,volver-holdings,Logistics & Transportation,1
1620,25566,Stratagem Group,stratagem-group,IT Services,1
1621,4360,Deegit,deegit,IT Services,4
1622,26620,CharTec,chartec,IT Services,1
1623,26501,Wellcentive,wellcentive,Health,1
1624,21286,R2 Unified Technologies,r2-unified-technologies,IT Services,3
1625,26076,AZ Tech Finders,az-tech-finders,Human Resources,1
1626,20433,QDI Stone,qdi-stone,Consumer Products & Services,4
1627,25157,UpClear,upclear,Software,1
1628,21754,SwimKids Swim Schools,swimkids-swim-schools,Education,3
1629,26397,ndVOR Solutions,ndvor-solutions,IT Services,1
1630,21771,Insight2Profit,insight2profit,Business Products & Services,3
1631,23830,ARCO/Murray National Construction,arcomurray-national-construction,Construction,2
1632,23378,Neighborhood Loans,neighborhood-loans,Financial Services,2
1633,24709,Rural Sourcing,rural-sourcing,IT Services,1
1634,26583,Zoes Kitchen,zoes-kitchen,Food & Beverage,1
1635,23288,Subzero Engineering,subzero-engineering,Manufacturing,2
1636,26291,Kemp & Ruge Law Group,kemp-ruge-law-group,Business Products & Services,1
1637,25904,Gigaom,gigaom,Media,1
1638,23126,Two95 International,two95-international,Human Resources,2
1639,26449,ENow,enow,Software,1
1640,26556,123Stores,123stores,Retail,1
1641,21325,Appleton Learning,appleton-learning,Education,3
1642,26148,Bisnow Media,bisnow-media,Real Estate,1
1643,26571,Talmer Bancorp,talmer-bancorp,Financial Services,1
1644,23587,Blue Sky MD,blue-sky-md,Health,2
1645,25807,First Guaranty Mortgage,first-guaranty-mortgage,Financial Services,1
1646,19557,Vertek Solutions,vertek-solutions,Human Resources,4
1647,19699,Eid Passport,eid-passport,Security,4
1648,23584,ApplicantPro,applicantpro,Human Resources,2
1649,24839,Bocchino & Donato,bocchino-donato,Financial Services,1
1650,25799,Regulatory & Quality Solutions,regulatory-quality-solutions,Business Products & Services,1
1651,23755,Lone Star State Construction,lone-star-state-construction,Construction,2
